  id   | runid |                                                                          fov                                                                          |           target            
 75479 | 82869 | ((338.281152234943,28.6241326018189),(335.892831698645,28.6373337555571),(335.879585128071,31.4322804351231),(338.33642789923,31.4188463990292))      | Fermi_566755024_T2760
 75482 | 82870 | ((338.280196887483,28.6245251080191),(335.891956336903,28.6378624999178),(335.878708753454,31.4327610421976),(338.335532657887,31.4191860248707))     | Fermi_566755024_T2760
 75477 | 82868 | ((333.24449670508,33.0721057927953),(330.746067213534,33.1049257047557),(330.759485295881,35.8957192130544),(333.341414648155,35.8608489381459))      | Fermi_566755024_T2881
 75480 | 82869 | ((340.233475372109,28.4747662901496),(337.851708647434,28.50066858385),(337.859505357741,31.291388014767),(340.307021907089,31.2640539867091))        | Fermi_566755024_T2760
 75483 | 82870 | ((340.232694639639,28.4740726256314),(337.851002517348,28.4997152429401),(337.858573604062,31.2905088791948),(340.306134682967,31.2633915309918))     | Fermi_566755024_T2760
 75484 | 82870 | ((336.198428956728,28.5954452736213),(333.800063452366,28.5792467157902),(333.741944528152,31.390559541389),(336.208134282058,31.4050772128509))      | Fermi_566755024_T2760
 75481 | 82869 | ((336.19872968938,28.5950038588291),(333.800616961068,28.5786912626318),(333.742392620183,31.3901790212654),(336.208203910222,31.40449898893))        | Fermi_566755024_T2760
 75485 | 82862 | ((331.810181127123,23.9796404405581),(329.50499785455,23.9686772146107),(329.463727260895,26.7803790086219),(331.82156695479,26.7889278682285))       | Fermi_566755024_T2631
 75486 | 82864 | ((333.249843766906,33.0766685391754),(330.751306514827,33.1097357670639),(330.76523628512,35.9004573837408),(333.347206278787,35.8652947421998))      | Fermi_566755024_T2881
 75488 | 82871 | ((338.278912070137,28.6250742333152),(335.890603556761,28.6384925778856),(335.877550550555,31.433383962475),(338.33441681693,31.4197341773897))       | Fermi_566755024_T2760
 75489 | 82871 | ((340.231704668435,28.4734487014019),(337.850018935234,28.4991426169025),(337.857423387238,31.2896743566938),(340.304916553551,31.262600409243))      | Fermi_566755024_T2760
 75490 | 82871 | ((336.197690403552,28.5958964846327),(333.799513803703,28.5796339729027),(333.741430654802,31.3910885568032),(336.207130035537,31.4054566759773))     | Fermi_566755024_T2760
 75487 | 82866 | ((331.19845531923,33.2401059096874),(328.69152144306,33.2557888452262),(328.674709329983,36.0509615391904),(331.267735691538,36.0345581310977))       | Fermi_566755024_T2881
 75491 | 82865 | ((329.016243258669,33.2133408209703),(326.499393562101,33.1925686788818),(326.423244617704,36.0037237085145),(329.025544962492,36.0230221518761))     | Fermi_566755024_T2881
 75492 | 82872 | ((338.277614188055,28.6258106750657),(335.889338448885,28.639327895095),(335.876460732922,31.4341436692439),(338.333313734952,31.4203630761858))      | Fermi_566755024_T2760
 75494 | 82872 | ((336.196757425002,28.5965948728235),(333.798589375569,28.5804751861572),(333.740724823327,31.3917270968701),(336.206655454709,31.4057658353441))     | Fermi_566755024_T2760
 75495 | 82873 | ((338.276757996005,28.6263600027846),(335.888434047904,28.6399732784717),(335.875703916155,31.4348240777233),(338.332589068069,31.4209641551387))     | Fermi_566755024_T2760
 75497 | 82873 | ((336.196511057144,28.5970765597031),(333.798114713709,28.580969600531),(333.740416853765,31.3922147233086),(336.206313736767,31.4063029123854))      | Fermi_566755024_T2760
 75498 | 82866 | ((331.19845531923,33.2401059096874),(328.69152144306,33.2557888452262),(328.674709329983,36.0509615391904),(331.267735691538,36.0345581310977))       | Fermi_566755024_T2881
 75499 | 82864 | ((333.249843766906,33.0766685391754),(330.751306514827,33.1097357670639),(330.76523628512,35.9004573837408),(333.347206278787,35.8652947421998))      | Fermi_566755024_T2881
 75493 | 82872 | ((340.230615381268,28.4725406567928),(337.848936364868,28.4979773790052),(337.8561640539,31.2886700559577),(340.303575237376,31.261808415514))        | Fermi_566755024_T2760
 75496 | 82873 | ((340.229709598337,28.4714723917897),(337.848162071126,28.496728529152),(337.855237933502,31.2873895690988),(340.302615518202,31.2606376787788))      | Fermi_566755024_T2760
 75500 | 82874 | ((337.938970036249,30.9336532676608),(335.495163187049,30.9480621228925),(335.479868960165,33.7426341901157),(338.000523525932,33.7277838986061))     | Fermi_566755024_T2822
 75502 | 82874 | ((335.81048351215,30.9050047140283),(333.356282258098,30.8861314871811),(333.289401256556,33.6976063196063),(335.819766080589,33.7142852714405))      | Fermi_566755024_T2822
 75501 | 82874 | ((339.937474737847,30.7741234306025),(337.500709422896,30.8030520192027),(337.510802299539,33.5938864908027),(340.021363588799,33.5632730824555))     | Fermi_566755024_T2822
 75503 | 82875 | ((337.938253616749,30.9339178982032),(335.494446675943,30.9484582547799),(335.479306888497,33.7430390758093),(337.999977268119,33.7280591423309))     | Fermi_566755024_T2822
 75504 | 82875 | ((339.936843324078,30.7729868362908),(337.500019302757,30.8019763495198),(337.509914704898,33.5929032365418),(340.02048176823,33.5623379768274))      | Fermi_566755024_T2822
 75505 | 82875 | ((335.809651800867,30.9053538141075),(333.355152664802,30.8863626249041),(333.288920472938,33.697854420613),(335.819243072614,33.7146221251533))      | Fermi_566755024_T2822
 75506 | 82872 | ((340.230495263693,28.4724752578408),(337.848907617047,28.4981925575468),(337.856330296576,31.2887755274624),(340.303750046919,31.2616490599514))     | Fermi_566755024_T2760
 75508 | 82873 | ((336.196390870769,28.5970561602806),(333.798284138602,28.5808647432541),(333.740187168386,31.3921913020797),(336.206159847512,31.4063814458329))     | Fermi_566755024_T2760
 75507 | 82872 | ((338.277761308529,28.6258333346295),(335.889393920255,28.6392123879665),(335.876349883561,31.4340951655454),(338.333219457424,31.420483439731))      | Fermi_566755024_T2760
 75509 | 82865 | ((329.016243258669,33.2133408209703),(326.499393562101,33.1925686788818),(326.423244617704,36.0037237085145),(329.025544962492,36.0230221518761))     | Fermi_566755024_T2881
 75510 | 82876 | ((337.937415077668,30.9341261727518),(335.493540787183,30.9487687327183),(335.478577104468,33.7433738487602),(337.999299492581,33.7283051894152))     | Fermi_566755024_T2822
 75511 | 82876 | ((339.935940573891,30.7721209436789),(337.499074281736,30.8009464769013),(337.508891816595,33.5918766784114),(340.019662102705,33.5613910736692))     | Fermi_566755024_T2822
 75512 | 82876 | ((335.808954175232,30.9056660036232),(333.354652958976,30.8866926394993),(333.288391801683,33.6983042231112),(335.818488391106,33.7150785877438))     | Fermi_566755024_T2822
 75513 | 82877 | ((337.936403824719,30.9343905236467),(335.492491021224,30.9491311468497),(335.4776813977,33.7437644008554),(337.99849116807,33.7285978380671))        | Fermi_566755024_T2822
 75515 | 82877 | ((335.808180242965,30.9059412049832),(333.353342281319,30.8869137193727),(333.28807583998,33.6986765487128),(335.817862700647,33.7155052255951))      | Fermi_566755024_T2822
 75516 | 82878 | ((337.935569064947,30.9346384996211),(335.491649561492,30.9494701488533),(335.476977056061,33.7440923791252),(337.997715663685,33.7288552073711))     | Fermi_566755024_T2822
 75518 | 82878 | ((335.807727261737,30.906302792456),(333.353371466518,30.8875018637113),(333.287237231189,33.6989526850648),(335.817493913863,33.7156415238022))      | Fermi_566755024_T2822
 75519 | 82872 | ((338.277761308529,28.6258333346295),(335.889393920255,28.6392123879665),(335.876349883561,31.4340951655454),(338.333219457424,31.420483439731))      | Fermi_566755024_T2760
 75514 | 82877 | ((339.934954645899,30.7710692562704),(337.498115198089,30.7997866138953),(337.507750299768,33.5907179762867),(340.018423852395,33.560394221134))      | Fermi_566755024_T2822
 75517 | 82878 | ((339.934143386007,30.7699256391796),(337.49736296539,30.7985284186684),(337.506734968363,33.5894628377487),(340.017351467874,33.5592676530691))      | Fermi_566755024_T2822
 75520 | 82879 | ((338.947034940023,26.3209861078647),(336.607922888474,26.3345548176112),(336.598586455414,29.1296829239039),(338.998443068999,29.1157024234126))     | Fermi_566755024_T2697
 75521 | 82879 | ((340.859118041232,26.1602202032865),(338.527121377687,26.1811168518135),(338.530812656822,28.9719554604953),(340.921342435862,28.9498131151554))     | Fermi_566755024_T2697
 75522 | 82879 | ((336.911198169276,26.290738033928),(334.562375522701,26.2775818317355),(334.513725799579,29.089110214237),(336.922460642583,29.1000934804551))       | Fermi_566755024_T2697
 75524 | 82880 | ((338.946362134617,26.3215817992926),(336.607173208551,26.3352352836606),(336.598045907791,29.1303693401735),(338.997926607448,29.1163006889212))     | Fermi_566755024_T2697
 75526 | 82880 | ((336.910830132676,26.291234163178),(334.562240664153,26.2782337059883),(334.513345675238,29.0896252188669),(336.922282247135,29.1007873615047))      | Fermi_566755024_T2697
 75527 | 82873 | ((336.196390870769,28.5970561602806),(333.798284138602,28.5808647432541),(333.740187168386,31.3921913020797),(336.206159847512,31.4063814458329))     | Fermi_566755024_T2760
 75523 | 82872 | ((340.230495263693,28.4724752578408),(337.848907617047,28.4981925575468),(337.856330296576,31.2887755274624),(340.303750046919,31.2616490599514))     | Fermi_566755024_T2760
 75525 | 82880 | ((340.858339367235,26.1588675299613),(338.526321455973,26.1796664623341),(338.529859159589,28.9704834878998),(340.920421012436,28.9483605492246))     | Fermi_566755024_T2697
 75528 | 82876 | ((339.935948150425,30.7721040588082),(337.499118346988,30.8009436639023),(337.508874485522,33.591865442222),(340.019472036258,33.5614364148243))      | Fermi_566755024_T2822
 75529 | 82877 | ((337.936520495781,30.9344602075613),(335.492620724436,30.9490989862643),(335.477623417164,33.7436660852918),(337.99839801724,33.7286233633126))      | Fermi_566755024_T2822
 75530 | 82881 | ((340.857554643839,26.1574279597887),(338.525538739923,26.1781115842562),(338.528935333323,28.9689125924707),(340.919572521248,28.9468901825128))     | Fermi_566755024_T2697
 75532 | 82876 | ((335.809017383205,30.9056597087773),(333.354801314781,30.8867962311072),(333.288486060034,33.6982851335274),(335.818526359373,33.7150002461503))     | Fermi_566755024_T2822
 75533 | 82881 | ((336.910422493401,26.2917322175579),(334.561782576478,26.2787274042335),(334.513176871211,29.0901182179813),(336.922106530095,29.1010263191437))     | Fermi_566755024_T2697
 75534 | 82882 | ((340.856465912349,26.1558139238259),(338.524488426237,26.1763670803742),(338.527644229246,28.9671271012888),(340.918125559847,28.9452905034087))     | Fermi_566755024_T2697
 75536 | 82882 | ((336.909657570843,26.2921373522781),(334.560886132625,26.2790728297148),(334.512544760236,29.0905478466678),(336.921721275602,29.1015311304337))     | Fermi_566755024_T2697
 75537 | 82883 | ((338.943642390081,26.3231458465444),(336.604379622928,26.3369618480748),(336.595975348907,29.1318443355365),(338.995858194166,29.1177023333236))     | Fermi_566755024_T2697
 75531 | 82881 | ((338.945661083233,26.322101833218),(336.6064515845,26.3358105727982),(336.597510360324,29.1309592998558),(338.997408592061,29.116807252428))         | Fermi_566755024_T2697
 75535 | 82882 | ((338.944571758029,26.3226199090633),(336.605237249916,26.3363683782569),(336.596670590059,29.1312881650798),(338.996561357795,29.1172566085346))     | Fermi_566755024_T2697
 75538 | 82883 | ((340.855401221436,26.1540160332709),(338.523471421312,26.1744398775608),(338.526450446746,28.9651953213344),(340.9168524106,28.9435016430648))       | Fermi_566755024_T2697
 75539 | 82883 | ((336.909382502184,26.2924322269103),(334.560580547547,26.2794344401877),(334.512311264558,29.0910437119676),(336.920964587113,29.1016380818483))     | Fermi_566755024_T2697
 75540 | 82877 | ((337.936520495781,30.9344602075613),(335.492620724436,30.9490989862643),(335.477623417164,33.7436660852918),(337.99839801724,33.7286233633126))      | Fermi_566755024_T2822
 75541 | 82876 | ((339.935948150425,30.7721040588082),(337.499118346988,30.8009436639023),(337.508874485522,33.591865442222),(340.019472036258,33.5614364148243))      | Fermi_566755024_T2822
 75542 | 82884 | ((337.192264277552,33.2449291763753),(334.68498456003,33.2609076025997),(334.668826422419,36.0558502736899),(337.261997907497,36.0392052207307))      | Fermi_566755024_T2882
 75543 | 82884 | ((339.239995711044,33.0627591100385),(336.742089468517,33.0947692541541),(336.753508653937,35.8852455364713),(339.334582783329,35.8515844951565))     | Fermi_566755024_T2882
 75544 | 82884 | ((335.011871349762,33.2168702612209),(332.495576601692,33.1955441338503),(332.420772762528,36.0069195348953),(335.021224002454,36.0262753292964))     | Fermi_566755024_T2882
 75545 | 82885 | ((337.1916103881,33.2452170805326),(334.684321216587,33.2612668850556),(334.668348401066,36.0561729979836),(337.261522016113,36.0394989151135))       | Fermi_566755024_T2882
 75546 | 82885 | ((339.238744243453,33.0612710020996),(336.740793899927,33.0931744903709),(336.752134213446,35.8837100490839),(339.333434736067,35.8500310790247))     | Fermi_566755024_T2882
 75547 | 82885 | ((335.011045668524,33.2173427345283),(332.494515891783,33.1959796157593),(332.420014869812,36.0075391758065),(335.02094081136,36.0267397688045))      | Fermi_566755024_T2882
 75548 | 82876 | ((335.809017383205,30.9056597087773),(333.354801314781,30.8867962311072),(333.288486060034,33.6982851335274),(335.818526359373,33.7150002461503))     | Fermi_566755024_T2822
 75549 | 82882 | ((340.856318331665,26.1557286814062),(338.524424349373,26.17642934233),(338.527761435275,28.9672232742491),(340.918300839149,28.9452679968228))       | Fermi_566755024_T2697
 75551 | 82879 | ((336.910784834596,26.2907202025836),(334.562328507824,26.2775070878965),(334.513791390718,29.0890738733042),(336.922745589897,29.1000341735144))     | Fermi_566755024_T2697
 75550 | 82881 | ((338.94564421489,26.3221414733554),(336.606365056257,26.3357592316186),(336.597603291326,29.1307047032461),(338.997460550036,29.1167581559922))      | Fermi_566755024_T2697
 75552 | 82886 | ((337.190505224681,33.2453352766415),(334.683073632236,33.2614512684812),(334.667293347541,36.0564238301071),(337.26055965087,36.0396387024233))      | Fermi_566755024_T2882
 75554 | 82886 | ((335.010374255877,33.2177133697891),(332.493770341234,33.1965613624906),(332.41922097989,36.008021101149),(335.019933416532,36.0272082279687))       | Fermi_566755024_T2882
 75555 | 82887 | ((337.189879016992,33.2454008086957),(334.682406613691,33.2615892451945),(334.666761085373,36.0566257112963),(337.260173378783,36.039773677363))      | Fermi_566755024_T2882
 75557 | 82887 | ((335.010396694051,33.2179237269868),(332.493341502414,33.1966418102478),(332.419284992841,36.0082063570814),(335.019846250417,36.0275811517062))     | Fermi_566755024_T2882
 75553 | 82886 | ((339.237194224792,33.0598927975136),(336.739211819605,33.091730352398),(336.750286929272,35.8822977535119),(339.331791291325,35.8487132518292))      | Fermi_566755024_T2882
 75556 | 82887 | ((339.236340897768,33.0583614239315),(336.738298489456,33.0900316446281),(336.749285466089,35.8805954398787),(339.330741703711,35.847197819489))      | Fermi_566755024_T2882
 75558 | 82881 | ((338.94564421489,26.3221414733554),(336.606365056257,26.3357592316186),(336.597603291326,29.1307047032461),(338.997460550036,29.1167581559922))      | Fermi_566755024_T2697
